c_personid,c_name,c_name_chn,c_addr_type,c_addr_id,x_coord,y_coord
44684,Pan shi (mother of Tang Lie),潘氏(湯烈母),6,12785,119.649918,29.104712
44698,Yao Xianke,姚獻可,1,12787,120.071625,29.300087
44726,Sun Jiye,孫繼鄴,1,12826,0.000000,0.000000
44821,Sun Shu,孫璹,1,100584,121.637260,29.840310
44838,Xia Tingjian,夏庭簡,1,12794,121.258354,28.642613
44855,Xia Kangzuo,夏康佐,1,12880,117.124092,28.964994
44857,Zhu Shi,朱氏(夏康佐母),1,12880,117.124092,28.964994
44877,Zeng Di,曾覿,1,11027,0.000000,0.000000
44918,Liu Chong,劉充,1,100658,114.335660,34.818340
44956,Sun Gao,孫鼛,1,12435,119.437187,32.391270
44956,Sun Gao,孫鼛,5,12672,120.168625,30.294125
44958,Dang Guangsi,党光嗣,1,100405,109.989120,34.797720
44962,Li Shi,李氏(胡泳妻),1,12762,120.973587,29.952654
44968,Sun Jiuxu,孫九敘,1,12796,121.026558,29.138258
44972,Sun Zixiu,孫子秀,1,12761,121.152763,30.049067
44974,Hu Jie,胡杰,1,100179,114.966690,27.129050
44984,Sun Zhihan,孫之翰,1,12771,121.444199,29.979195
44994,Xu Ji,徐璣,1,12780,120.653221,28.018291
44994,Xu Ji,徐璣,5,100228,118.591570,24.906690
45004,Xu Ding,徐定,2,12780,120.653221,28.018291
45004,Xu Ding,徐定,1,100228,118.591570,24.906690
45051,Zhang Xia,章夏,1,101097,0.000000,0.000000
45091,Zhang Shi,張氏(章佑妻),1,100181,118.552310,26.990370
45102,Sun Yang,孫洋,1,12761,121.152763,30.049067
45115,Xu Feng,徐鳳,1,13892,118.536255,27.924686
45120,Tian Shi,田氏(章椿母),1,12789,120.025253,28.897268
45126,Xu Meng,徐蒙,1,12706,119.520790,31.721610
45134,Zhang Cha,章詧,1,13294,103.923309,30.579893
45153,Chen Yuanxun,陳元勳,5,11488,114.973915,32.751263
45153,Chen Yuanxun,陳元勳,6,100132,114.244230,27.807930
45160,Guo Daxin,郭大昕,1,13364,103.228569,30.398863
45160,Guo Daxin,郭大昕,2,13496,104.803090,29.298260
45162,Yan Xun,晏巽,1,100513,116.455740,27.966630
45217,Zhang Yinchen,章寅臣,1,13363,103.502586,30.214197
45238,Guo Hang,郭杭,1,13359,103.456825,30.416590
45243,Guo Shi,郭氏(趙恆皇后),1,12217,112.736015,38.082020
45279,Sun Weiji,孫惟吉,1,12723,119.952301,31.782784
45281,Sun Weixin,孫惟信,5,11027,0.000000,0.000000
45281,Sun Weixin,孫惟信,2,12784,0.000000,0.000000
45283,Sun Weigong,孫惟恭,1,11027,0.000000,0.000000
45283,Sun Weigong,孫惟恭,5,12672,120.168625,30.294125
45318,Xu Zhong,許仲,1,12296,0.000000,0.000000
45321,Xu Jing,許經,1,12780,120.653221,28.018291
45323,Zhang Zhengyin,張正因,1,12671,0.000000,0.000000
45326,Xiahou Shi,夏侯氏(許寔母),1,11149,118.370405,36.864015
45359,Xu?,許(王亢),1,12722,119.952301,31.782784
45370,Sun Guan,孫貫,1,12789,120.025253,28.897268
45371,Xu Zhan,許瞻,1,13297,104.015984,30.876556
45371,Xu Zhan,許瞻,14,13325,104.018950,31.080770
45373,Yang Shi,楊氏(許瞻妻),1,13325,104.018950,31.080770
45417,Zhang Yingquan,章應全,1,100632,116.583160,28.685840
45422,Xu Dezhi,許德之,1,12724,120.297668,31.574614
45424,Dai Shi,戴氏(許德之妻,1,12724,120.297668,31.574614
45431,Xu Bo,許渤,5,11403,0.000000,0.000000
45431,Xu Bo,許渤,1,100536,109.613040,34.973630
45517,Cao Hong,曹宏,1,12785,119.649918,29.104712
45530,Cao Yi,曹易,1,101096,0.000000,0.000000
45653,Cao Chongzhi,曹崇之,1,100494,113.657400,34.784070
45657,Cao Fengji,曹逢己,1,12718,119.901375,31.013893
45674,Zhang You,張有,1,12715,120.099312,30.864964
45682,Zhang Shi,張式,1,100181,118.552310,26.990370
45685,Zhang Zhi,張旨,1,11762,112.936989,35.089302
45718,Zhang Yi,張沂,1,100494,113.657400,34.784070
45718,Zhang Yi,張沂,2,101035,0.000000,0.000000
45753,Zhang Gu,張谷,1,100664,114.164290,34.402200
45757,Zhang Dian,張甸,1,101092,0.000000,0.000000
45787,Fang Yu,方煜,1,12780,120.653221,28.018291
45825,Wang Kuang,王曠,1,100513,116.455740,27.966630
45858,Wang Jian,王鑑,1,12603,116.674520,32.334127
45863,Wang Jiuchou,王九疇,1,100179,114.966690,27.129050
45881,Wang Shipeng,王士朋,1,12706,119.520790,31.721610
45885,Wang Shanmin,王山民,1,100599,113.955230,34.020810
45888,Wang Douwen,王斗文,1,12690,120.618622,31.312710
45896,Wang Ciyu,王次魚,1,100179,114.966690,27.129050
46025,Wu Wenying,吳文英,1,101096,0.000000,0.000000
46225,Xu Shun,徐順,1,12785,119.649918,29.104712
46227,Xu Xu,徐詡,1,13892,118.536255,27.924686
46259,Xu Ziqing,徐子卿,1,100006,117.958280,28.399190
46267,Xu Wenzhi,徐文質,2,11027,0.000000,0.000000
46267,Xu Wenzhi,徐文質,1,101080,0.000000,0.000000
46269,Xu Yuanfang,徐元方,1,12916,115.785782,28.197754
46289,Xu Chengfu,徐成甫,1,100637,119.503980,32.840800
46293,Xu Xizhou,徐希周,1,12916,115.785782,28.197754
46302,Xu Zongsheng,徐宗盛,1,12784,0.000000,0.000000
46310,Xu Shiyi,徐時乂,1,12738,119.433472,29.923370
46346,Xu Shunian,徐樞年,1,12916,115.785782,28.197754
46367,Xi Jian,郗漸,6,12724,120.297668,31.574614
46367,Xi Jian,郗漸,1,101012,0.000000,0.000000
46406,Liang Yun,梁頵,1,11904,108.937189,34.317987
46443,Liang Yinggeng,梁應庚,1,13869,119.321577,26.073954
46446,Liang Guanguo,梁觀國,1,100464,113.564490,23.513060
46480,Guo Yong,郭永,1,11551,115.235770,36.292870
46530,Guo Di,郭棣,1,13671,0.000000,0.000000
46532,Guo Ji,郭幾,1,11027,0.000000,0.000000
46595,Qiang Yi,強翊,1,12722,119.952301,31.782784
46608,Zhang Wu,張午,1,12441,119.437187,32.391270
46616,Zhang Tian,張田,1,11174,120.705841,36.971165
46677,Zhang Yi,張奕,1,12724,120.297668,31.574614
46684,Zhang Hou,張厚,1,100220,113.702540,34.475540
46702,Zhang Yan,張弇,1,100402,112.482240,34.489470
46737,Zhang Chun,張淳,1,12780,120.653221,28.018291
46746,Zhang Wen,張問,1,100659,114.431080,34.716760
46766,Zhang Wei,張渭,1,12764,120.902107,29.494654
46791,Zhang Wan,張琬,1,12883,0.000000,0.000000
46792,Zhang Long,張隆,1,12690,120.618622,31.312710
46810,Zhang Wen,張溫,1,101112,0.000000,0.000000
46818,Zhang Qi,張祺,1,13371,102.984367,29.985556
46830,Zhang Xun,張塤,1,12763,120.258934,30.161488
46852,Zhang Ning,張寧,1,11736,114.690201,38.621449
46860,Zhang Ge,張閣,1,11478,112.785721,34.840869
46896,Zhang Xu,張緒,1,12760,120.227661,29.713137
46918,Zhang Gang,張鋼,1,12953,114.236870,26.945564
46980,Zhang Dayou,張大有,1,100597,113.213720,28.286570
46987,Zhang Dajing,張大經,1,100055,116.844550,27.598630
47106,Zhang Kejian,張克儉,1,11027,0.000000,0.000000
47454,Chen Yue,陳約,1,100055,116.844550,27.598630
47466,Chen Geng,陳耿,1,11705,114.563645,38.140110
47515,Chen Yun,陳雲,1,100080,115.250420,27.190120
47540,Chen Ce,陳策,1,12762,120.973587,29.952654
47541,Chen Hao,陳皓,1,12933,116.338944,26.328182
47558,Chen Nan,陳楠,1,14076,114.273606,23.172247
47564,Chen Kui,陳葵,1,12821,120.288155,28.143875
47154,Zhang Zongyan,張宗顏,1,101074,0.000000,0.000000
47170,Zhang Yanqing,張彥清,1,13892,118.536255,27.924686
47197,Zhang Tangying,張唐英,1,12726,119.814385,31.363638
47199,Zhang Zushun,張祖順,1,100584,121.637260,29.840310
47221,Zhang Weide,張惟德,1,11671,115.598726,37.067805
47268,Zhang Daoqia,張道洽,1,12809,118.404884,29.144850
47286,Zhang Duanbi,張端弼,1,12783,120.957687,28.130676
47341,Zhang Yingyun,張應運,1,101092,0.000000,0.000000
47348,Zhang Xianzhong,張獻忠,1,101047,0.000000,0.000000
47362,Chen Mu,陳木,1,12876,116.663833,28.994167
47368,Chen Jie,陳介,1,13871,119.381439,25.727917
47385,Chen Yi,陳沂,1,12811,119.913009,28.448732
47392,Chen Cai,陳材,1,12785,119.649918,29.104712
47399,Chen Mi,陳泌,1,13465,104.650192,30.122671
47424,Chen Gong,陳肱,1,12918,115.099584,29.277487
47622,Chen Ye,陳燁,1,12780,120.653221,28.018291
47630,Chen Ji,陳璣,1,12868,0.000000,0.000000
47678,Chen Yan,陳巖,1,12781,120.556442,27.675718
47703,Chen Shigui,陳士珪,1,12781,120.556442,27.675718
47705,Chen Shijie,陳士傑,1,100228,118.591570,24.906690
47709,Chen Dayong,陳大用,1,100633,115.291300,28.347400
47727,Chen Wenzao,陳文藻,1,100055,116.844550,27.598630
47740,Chen Tianxi,陳天錫,1,12781,120.556442,27.675718
47754,Chen Yunchang,陳允昌,2,12787,120.071625,29.300087
47754,Chen Yunchang,陳允昌,1,12811,119.913009,28.448732
47762,Chen Gongjing,陳公璟,1,11488,114.973915,32.751263
47789,Chen Ruji,陳汝楫,1,13907,118.144119,24.736046
47839,Chen Qiulu,陳求魯,1,12783,120.957687,28.130676
47860,Chen Zongwei,陳宗偉,1,12781,120.556442,27.675718
47877,Chen Wuling,陳武齡,1,12706,119.520790,31.721610
47889,Chen Shuxian,陳叔獻,1,13313,103.810936,30.423536
47890,Chen Jiya,陳季雅,1,12780,120.653221,28.018291
47896,Chen Zhiwei,陳知微,1,100637,119.503980,32.840800
47907,Chen Sizhai,陳思齊,1,12876,116.663833,28.994167
47910,Chen Zhaodu,陳昭度,1,13949,118.806289,25.620206
47952,Chen Xiangdao,陳祥道,1,13868,0.000000,0.000000
47961,Chen Guoning,陳國寧,1,100531,119.100150,25.412790
47969,Chen Yongzhi,陳詠之,1,12793,121.120598,28.843132
47972,Chen Yaoying,陳堯英,1,12781,120.556442,27.675718
47984,Chen Jingdong,陳景東,1,101091,0.000000,0.000000
47993,Chen Jidao,陳幾道,1,12654,0.000000,0.000000
47993,Chen Jidao,陳幾道,5,100667,114.988390,34.869990
47996,Chen Yimin,陳義民,1,101096,0.000000,0.000000
48013,Chen Ruizhong,陳瑞中,1,12789,120.025253,28.897268
48061,Chen Maojian,陳懋簡,1,100391,115.609920,27.078210
48062,Chen Migao,陳彌高,1,13949,118.806289,25.620206
48085,Lu Jun,陸峻,1,100637,119.503980,32.840800
48111,Lu Yuanzhi,陸垣之,1,12706,119.520790,31.721610
48113,Lu Shiyong,陸時雍,1,12736,118.965165,29.612287
48115,Lu Conglong,陸從龍,1,12706,119.520790,31.721610
48125,Lu Pengsheng,陸鵬升,1,100513,116.455740,27.966630
48133,Tao Xun,陶薰,1,13079,111.065003,25.931814
48137,Tao Shuxian,陶叔獻,5,100178,117.296780,31.265920
48137,Tao Shuxian,陶叔獻,6,101088,0.000000,0.000000
48141,Tao Menggui,陶夢桂,1,12913,116.259071,28.364485
48181,Cui Kuang,崔貺,1,101067,0.000000,0.000000
48202,Cui Zhiheng,崔志亨,1,11566,115.873886,36.791520
48238,Lou Zhu,婁鑄,1,12780,120.653221,28.018291
48247,Biao Huchen,彪虎臣,1,13019,112.904414,27.704017
48248,Mo Ji,莫及,1,12761,121.152763,30.049067
48284,Feng Yuan,馮元,1,100065,113.157860,23.139770
48301,Feng Jie,馮玠,1,100570,105.767590,30.104360
48315,Feng Zhan,馮湛,1,100203,105.942090,34.447520
48345,Feng Wenxian,馮文顯,1,100466,114.679450,35.453640
48346,Feng Yuanbu,馮元補,1,12843,118.406586,30.686710
48368,Feng Shishu,馮施叔,1,12780,120.653221,28.018291
48369,Feng Xinke,馮信可,1,13876,119.518837,25.959837
48370,Feng Tingjian,馮庭堅,1,13890,118.105370,27.339880
48403,You Zixian,游子賢,1,100006,117.958280,28.399190
48408,You Anmin,游安民,1,100402,112.482240,34.489470
48413,You Kejing,游克敬,1,101098,0.000000,0.000000
48415,You Shimeng,游師孟,1,100402,112.482240,34.489470
48448,Tong Fei,童棐,1,12792,0.000000,0.000000
48479,Zeng Bing,曾炳,1,100071,116.447310,27.103120
48506,Zeng Xun,曾濬,1,100228,118.591570,24.906690
48526,Zeng Guangzu,曾光祖,5,100071,116.447310,27.103120
48534,Zeng Yangui,曾彥圭,1,100391,115.609920,27.078210
48545,Zeng Xingzong,曾興宗,2,12926,116.010101,26.466515
48545,Zeng Xingzong,曾興宗,5,100179,114.966690,27.129050
48550,Huang You,黃友,1,12781,120.556442,27.675718
48567,Huang Jun,黃均,1,100055,116.844550,27.598630
48569,Huang He,黃何,1,12853,118.043030,29.708360
48570,Huang Jing,黃京,5,11269,116.340248,34.427879
48581,Huang Qia,黃洽,1,13870,119.321577,26.073954
48599,Huang Gong,黃珙,1,100549,112.342330,26.909980
48617,Huang Kang,黃閌,1,12853,118.043030,29.708360
48626,Huang Kai,黃凱,1,13869,119.321577,26.073954
48638,Huang Chun,黃椿,1,13876,119.518837,25.959837
48672,Huang Lin,黃璘,1,13892,118.536255,27.924686
48675,Huang Yi,黃頤,1,12758,120.815277,29.587490
48685,Huang Zhong,黃鍾,1,100155,116.047240,27.672990
48692,Huang Yi,黃鎰,2,12757,120.578262,30.004515
48692,Huang Yi,黃鎰,5,12758,120.815277,29.587490
48707,Huang Shiliang,黃士良,1,100513,116.455740,27.966630
48733,Huang Zhengji,黃正己,1,12781,120.556442,27.675718
48748,Huang Zixin,黃自信,1,12524,0.000000,0.000000
48757,Huang Ruyu,黃如愚,1,13870,119.321577,26.073954
48758,Huang Muzhi,黃沐之,1,13873,119.990395,26.883463
48762,Huang Junyu,黃君俞,1,100531,119.100150,25.412790
48795,Huang Zhenlong,黃振龍,1,13869,119.321577,26.073954
48862,Fei Yuanzhi,費元之,1,12706,119.520790,31.721610
48898,Kai Zhao,開趙,1,11162,118.340950,35.071560
48942,Peng Ji,彭戢,1,13543,106.932105,30.424871
48945,Peng Zao,彭慥,1,100436,112.968810,28.755690
48954,Peng Qianli,彭千里,1,12953,114.236870,26.945564
48959,Peng Yuanheng,彭元亨,1,12947,114.608452,27.382462
48968,Peng Shudu,彭叔度,1,100080,115.250420,27.190120
48973,Peng Weixiao,彭惟孝,1,12948,114.894874,26.792103
48978,Peng Yuncheng,彭運成,1,13307,103.512261,30.026190
48988,Dan Zheng,單拯,1,100010,118.131740,34.593040
49710,Dong Guan,董觀,1,100391,115.609920,27.078210
49712,Dong Zhiqi,董之奇,5,12876,116.663833,28.994167
49715,Dong Tianlin,董天麟,1,101095,0.000000,0.000000
49763,Ye Fang,葉芳,1,12780,120.653221,28.018291
49777,Ye Zi,葉梓,1,12869,117.481834,30.654661
49009,Qiao Chang,喬敞,1,100634,120.070860,36.129640
49047,Fu Xiu,傅修,1,12913,116.259071,28.364485
49048,Fu Yin,傅寅,1,12787,120.071625,29.300087
49050,Fu Chang,傅常,1,100637,119.503980,32.840800
49062,Fu Qiong,傅瓊,1,12434,0.000000,0.000000
49074,Fu Shichang,傅世長,1,100055,116.844550,27.598630
49080,Fu Sizhai,傅思齊,1,11271,116.594340,35.030810
49117,Cheng Zhang,程掌,1,13307,103.512261,30.026190
49162,Cheng Yongzhi,程用之,1,101098,0.000000,0.000000
49177,Cheng Nanjin,程南金,1,13307,103.512261,30.026190
49185,Cheng Xiyin,程晞尹,1,12853,118.043030,29.708360
49192,Cheng Duanque,程端愨,1,100402,112.482240,34.489470
49208,Shu Gao,舒杲,1,100391,115.609920,27.078210
49214,Shu Wei,舒撝,1,12857,117.930214,29.933117
49236,Tu Yingnan,塗應楠,1,100633,115.291300,28.347400
49265,Jia Yan,賈嵓,1,11027,0.000000,0.000000
49277,Jia Xiaoyou,賈孝槱,1,12783,120.957687,28.130676
49305,Lei Zhen,雷震,1,12706,119.520790,31.721610
49357,Yang Zheng,楊政,1,12158,107.086430,35.861080
49389,Yang Shu,楊恕,1,100403,110.503030,34.857910
49492,Yang Zimo,楊子謨,1,101112,0.000000,0.000000
49493,Yang Shixun,楊士(仕)訓,1,13937,117.610733,24.117096
49501,Yang Wenxu,楊文詡,1,100337,115.299690,37.872900
49503,Yang Yuanding,楊元定,1,12785,119.649918,29.104712
49547,Yang Liangru,楊良孺,1,12672,120.168625,30.294125
49597,Yang Congyi,楊從義,1,12093,107.385918,34.522518
49628,Yang Shi,楊氏(趙禎德妃),1,100129,115.565590,35.100710
49813,Ye Shining,葉士寧,1,12783,120.957687,28.130676
49821,Ye Wenbing,葉文炳,1,13892,118.536255,27.924686
49830,Ye Xiufa,葉秀發,1,12785,119.649918,29.104712
49838,Ye Xunren,葉洵仁,1,12818,119.485344,28.450748
49865,Ge Shi,葛寔,1,100394,120.292510,31.916570
49867,Ge Geng,葛賡,1,12975,116.776260,27.910084
49928,Zou Ding,鄒定,1,15894,115.255379,28.741196
49931,Zou Gai,鄒陔,1,12974,116.210182,27.546391
49936,Zou Tao,鄒陶,1,12974,116.210182,27.546391
49937,Zou Wen,鄒雯,1,12880,117.124092,28.964994
49941,Zou Feng,鄒鳳,1,100179,114.966690,27.129050
49944,Zou Xie,鄒澥,1,100217,115.304890,27.674140
49947,Zou Kui,鄒夔,1,13945,117.159111,26.898485
49951,Zou Zongmo,鄒宗謨,1,12974,116.210182,27.546391
49959,Zou Yinglong,鄒應龍,1,13945,117.159111,26.898485
50012,Zhai Xing,翟興,1,100025,112.164570,33.965290
50021,Zhai Dunren,翟敦仁,1,100628,114.679450,35.453640
50162,Zhao Xi,趙熙,1,13482,105.964344,29.234774
50346,Zhao Gongmai,趙公邁,2,101098,0.000000,0.000000
50406,Zhao Lingshi,趙令史,6,11377,112.941292,34.693230
50411,Zhao Lingzhu,趙令注,6,11377,112.941292,34.693230
50498,Zhao Ruguan,趙汝盥,6,12853,118.043030,29.708360
50656,Zhao Xijing,趙希𩇕,1,101095,0.000000,0.000000
50921,Zhao Fenglong,趙逢龍,1,100584,121.637260,29.840310
51054,Zhao Yinglong,趙應龍,1,12695,121.249023,31.385845
51072,Wenren Yu,聞人譽,1,100368,119.935000,30.564930
51096,Gai Shu,蓋淑,1,100048,115.350570,35.262150
51114,Pu Shenmi,蒲慎密,1,101114,0.000000,0.000000
51195,Pan Shi,潘氏(趙恆皇后),1,100097,115.242370,36.289590
51206,Pan Mengzheng,潘蒙正,1,13514,104.659195,29.524572
51209,Pan Zeshi,潘擇師,1,12833,119.486000,31.430706
51239,Zheng Pu,鄭浦,1,100531,119.100150,25.412790
51249,Zheng Lun,鄭倫,1,13869,119.321577,26.073954
51256,Zheng Cai,鄭寀,1,18953,119.646770,27.088650
51270,Zheng Kai,鄭愷,1,13920,118.182190,26.171848
51310,Zheng Yan,鄭巖,1,100531,119.100150,25.412790
51319,Zheng Wenyu,鄭文遹,1,13868,0.000000,0.000000
51331,Zheng Renjie,鄭仁傑,1,12887,117.421311,28.401876
51346,Zheng Liangpeng,鄭良朋,1,12786,120.227981,29.260567
51405,Zheng Jifu,鄭濟甫,1,100531,119.100150,25.412790
51434,Lou Kui,樓奎,1,12786,120.227981,29.260567
51437,Lou Danian,樓大年,1,12787,120.071625,29.300087
51467,Deng Shouyue,鄧守約,1,101080,0.000000,0.000000
51468,Deng Yougong,鄧有功,1,100071,116.447310,27.103120
51474,Deng Xunhou,鄧洵侯,1,100179,114.966690,27.129050
51476,Deng Xunyi,鄧洵異,1,100610,113.359680,34.203140
51477,Deng Rouzhong,鄧柔中,1,12589,117.276459,31.864456
51482,Deng Yufu,鄧御夫,1,11263,116.124930,35.371620
51487,Deng Dexiu,鄧德秀,1,100071,116.447310,27.103120
51496,Ou Qing,歐慶,1,100015,111.759050,32.401000
51504,Ouyang Tong,歐陽通,1,100179,114.966690,27.129050
51535,Jiang Zhen,蔣真,1,12784,0.000000,0.000000
51579,Cai Chong,蔡充,1,100055,116.844550,27.598630
51609,Cai Yuanfang,蔡元方,1,100149,117.375190,26.745320
51611,Cai Bisheng,蔡必勝,1,12781,120.556442,27.675718
51631,Cai Mishao,蔡彌邵,1,12786,120.227981,29.260567
51649,Le Cai,樂才,1,13462,0.000000,0.000000
51660,Teng Cen,滕岑,1,12733,119.498856,29.544481
51661,Teng Zhu,滕洙,1,12855,117.844589,29.244728
51669,Teng Lin,滕璘,1,12855,117.844589,29.244728
51725,Liu Zhu,劉洙,1,12953,114.236870,26.945564
51732,Liu Yu,劉禹,1,11658,116.957880,37.463477
51753,Liu Zhang,劉章,1,100179,114.966690,27.129050
52351,Ying Zhu,應洙,1,11724,0.000000,0.000000
52392,Xie Da,謝達,1,13873,119.990395,26.883463
52443,Xie Shunbin,謝舜賓,1,100181,118.552310,26.990370
52458,Han Yong,韓永,1,13872,119.142740,26.014610
52464,Han Jia,韓甲,1,13358,0.000000,0.000000
52513,Han Gongyi,韓公裔,1,11027,0.000000,0.000000
52533,Han Ximeng,韓希孟,1,100162,113.240920,29.291940
52618,Zhong Renqing,鍾仁卿,1,101088,0.000000,0.000000
51803,Liu Yu,劉愈,1,12798,120.733460,28.852207
51816,Liu Jian,劉戩,1,12947,114.608452,27.382462
51817,Liu Yong,劉墉,1,12790,119.802269,28.895449
51822,Liu Cheng,劉澄,1,100179,114.966690,27.129050
51857,Liu Zao,劉璪,1,12947,114.608452,27.382462
51873,Liu Kui,劉夔,1,13894,118.026779,27.756025
51879,Liu Renjie,劉人傑,1,100217,115.304890,27.674140
51890,Liu Shiying,劉士英,1,100368,119.935000,30.564930
51892,Liu Dasheng,劉大聲,1,12785,119.649918,29.104712
51910,Liu Yuangang,劉元剛,1,100080,115.250420,27.190120
51923,Liu Gongyan,劉公彥,1,11152,119.403984,35.993355
51984,Liu Bangmei,劉邦美,1,100179,114.966690,27.129050
52022,Liu Tinglao,劉庭老,1,12947,114.608452,27.382462
52055,Liu Yiqing,劉貽慶,1,11904,108.937189,34.317987
52081,Liu Yifeng,劉儀鳳,1,13472,0.000000,0.000000
52087,Liu Xisou,劉羲叟,1,12305,112.839157,35.504318
52115,Zhuge Zhongwen,諸葛仲文,1,100006,117.958280,28.399190
52136,Yan Yu,閻顒,1,101108,0.000000,0.000000
52177,Lu Xi,盧習,1,12722,119.952301,31.782784
52189,Lu Zi,盧諮,1,11177,0.000000,0.000000
52239,Xiao Renjie,蕭仁傑,5,101095,0.000000,0.000000
52240,Xiao Zhengqi,蕭正奇,1,100179,114.966690,27.129050
52242,Xiao Anzhong,蕭安中,1,12948,114.894874,26.792103
52249,Xiao Jingxiu,蕭景修,1,100217,115.304890,27.674140
52254,Xiao Yingxin,蕭應新,1,100179,114.966690,27.129050
52268,Wei Xidao,衛希道,1,100403,110.503030,34.857910
52270,Wei Jingshan,衛景山,1,100402,112.482240,34.489470
52272,Mu Hui,穆翬,1,100492,117.470060,36.749430
52274,Mu Shenzhi,穆深之,1,13320,0.000000,0.000000
52303,Qian Gun,錢衮,1,100587,104.507860,30.773330
52314,Qian Kuo,錢廓,1,12791,119.883675,29.458708
52331,Qian Anguo,錢安國,1,13466,104.562273,29.956463
52625,Zhong Junqing,鍾俊卿,1,101088,0.000000,0.000000
52627,Miao Zhao,繆昭,1,13894,118.026779,27.756025
52633,Miao Zhonggong,繆仲公,1,12781,120.556442,27.675718
52668,Dai Jing,戴經,1,100179,114.966690,27.129050
52682,Dai Yiyu,戴翊羽,1,100179,114.966690,27.129050
52702,Jian Shijie,簡世傑,1,12913,116.259071,28.364485
52717,Wei Tong,魏通,1,11659,116.427864,37.156743
52721,Wei Sheng,魏勝,1,100136,118.193910,33.779670
52730,Wei Tao,魏濤,1,11243,117.187683,34.269634
52740,Wei Zongne,魏宗訥,1,11243,117.187683,34.269634
52786,Qiao Chun,譙椿,1,13359,103.456825,30.416590
52787,Qiao Zhongwu,譙仲午,1,13359,103.456825,30.416590
52791,Guan Jin,關𡺽,1,12793,121.120598,28.843132
52798,Luo Jun,羅俊,1,12941,0.000000,0.000000
52817,Luo Shiyou,羅士友,1,100179,114.966690,27.129050
52836,Luo Mengjiao,羅孟郊,1,13062,113.418850,25.930310
52840,Luo Yanfu,羅彥輔,1,12895,0.000000,0.000000
52842,Luo Zhigong,羅致恭,1,13294,103.923309,30.579893
